[startup] .env loaded from: D:\PUVI-DOC\Vendor-based Manufacturing ERP\backend\.env
[startup] APPROVER_EMAIL = ppuviyarasi.002@gmail.com
[startup] SMTP_HOST      = smtp.gmail.com
INFO:     127.0.0.1:50697 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50696 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:50696 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50697 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:50698 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:50698 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50698 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:50698 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50965 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50964 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:50964 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:50965 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51478 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51477 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:51477 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51478 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51479 - "OPTIONS /leave/balances/all?year=2026 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51479 - "GET /leave/balances/all?year=2026 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51591 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51590 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:51590 - "OPTIONS /leave/balance/8f3c62e2-0a8a-46aa-8488-6fb56a9acb58/adjustments HTTP/1.1" 200 OK
INFO:     127.0.0.1:51591 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51590 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51591 - "GET /leave/balance/8f3c62e2-0a8a-46aa-8488-6fb56a9acb58/adjustments HTTP/1.1" 200 OK
INFO:     127.0.0.1:51595 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51594 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:51594 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51595 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51596 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:51596 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51596 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51596 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:51866 - "OPTIONS /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51867 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51868 - "OPTIONS /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51866 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51867 - "GET /leave/all?vendor_id=1&limit=50&offset=0 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51868 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51867 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:51868 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51866 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51867 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:51982 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=PENDING_APPROVAL&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:51983 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51984 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51982 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=PENDING_APPROVAL&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:51982 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51984 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:51983 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:51985 - "OPTIONS /leave/76/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:52012 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:52011 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52011 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:52012 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:51985 - "PATCH /leave/76/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:51985 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52011 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52012 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "OPTIONS /leave/73/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "PATCH /leave/73/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52039 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "OPTIONS /leave/74/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "PATCH /leave/74/approve HTTP/1.1" 200 OK
INFO:     127.0.0.1:52062 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52039 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "OPTIONS /leave/75/reject HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "PATCH /leave/75/reject HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/all?vendor_id=1&limit=50&offset=0&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52037 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=PENDING_APPROVAL&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=APPROVED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=APPROVED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=REJECTED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=REJECTED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=CANCELLED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=CANCELLED&leave_type=CASUAL HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "OPTIONS /employees HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "OPTIONS /departments HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /employees HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /departments HTTP/1.1" 200 OK
INFO:     127.0.0.1:52088 - "GET /leave/all?vendor_id=1&limit=50&offset=0 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "POST /notifications/generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52117 - "GET /notifications/unread-count HTTP/1.1" 200 OK
INFO:     127.0.0.1:52089 - "GET /notifications HTTP/1.1" 200 OK
INFO:     127.0.0.1:52178 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=CANCELLED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52180 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52179 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52178 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=CANCELLED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52178 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=REJECTED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52179 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52178 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52180 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=REJECTED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52180 - "OPTIONS /leave/all?vendor_id=1&limit=50&offset=0&status=APPROVED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52180 - "GET /leave/all?vendor_id=1&limit=50&offset=0&status=APPROVED HTTP/1.1" 200 OK
INFO:     127.0.0.1:52179 - "GET /leave/dashboard?vendor_id=1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52178 - "GET /leave/pending?vendor_id=1 HTTP/1.1" 200 OK
